,Unnamed: 0,uri,ms,origin,origin_prev_ms
63,63.0,0588IbnMamun.AkhbarMisr,993,self,False
64,64.0,0588IbnMamun.AkhbarMisr,994,self,False
65,65.0,0588IbnMamun.AkhbarMisr,995,self,False
66,66.0,0588IbnMamun.AkhbarMisr,996,self,False
67,67.0,0588IbnMamun.AkhbarMisr,997,self,False
68,68.0,0588IbnMamun.AkhbarMisr,998,self,False
69,69.0,0588IbnMamun.AkhbarMisr,999,self,False
70,70.0,0588IbnMamun.AkhbarMisr,1002,self,False
71,71.0,0588IbnMamun.AkhbarMisr,1003,self,False
72,72.0,0588IbnMamun.AkhbarMisr,1004,self,False
73,73.0,0588IbnMamun.AkhbarMisr,1013,self,False
74,74.0,0588IbnMamun.AkhbarMisr,1014,self,False
75,75.0,0588IbnMamun.AkhbarMisr,1016,self,False
76,76.0,0588IbnMamun.AkhbarMisr,1017,self,False
77,77.0,0588IbnMamun.AkhbarMisr,1018,self,False
78,78.0,0588IbnMamun.AkhbarMisr,1019,self,False
79,79.0,0588IbnMamun.AkhbarMisr,1020,self,False
80,80.0,0588IbnMamun.AkhbarMisr,1021,self,False
81,81.0,0588IbnMamun.AkhbarMisr,1022,self,False
82,82.0,0588IbnMamun.AkhbarMisr,1023,self,False
83,83.0,0588IbnMamun.AkhbarMisr,1030,self,False
84,84.0,0588IbnMamun.AkhbarMisr,1032,self,False
85,85.0,0588IbnMamun.AkhbarMisr,1033,self,False
86,86.0,0588IbnMamun.AkhbarMisr,1034,self,False
87,87.0,0588IbnMamun.AkhbarMisr,1035,self,False
88,88.0,0588IbnMamun.AkhbarMisr,1041,self,False
89,89.0,0588IbnMamun.AkhbarMisr,1045,self,False
90,90.0,0588IbnMamun.AkhbarMisr,1047,self,False
91,91.0,0588IbnMamun.AkhbarMisr,1048,self,False
92,92.0,0588IbnMamun.AkhbarMisr,1051,self,False
93,93.0,0588IbnMamun.AkhbarMisr,1052,self,False
94,94.0,0588IbnMamun.AkhbarMisr,1054,self,False
95,95.0,0588IbnMamun.AkhbarMisr,1056,self,False
96,96.0,0588IbnMamun.AkhbarMisr,1057,self,False
97,97.0,0588IbnMamun.AkhbarMisr,1077,self,False
98,98.0,0588IbnMamun.AkhbarMisr,1078,self,False
99,99.0,0588IbnMamun.AkhbarMisr,1079,self,False
100,100.0,0588IbnMamun.AkhbarMisr,1080,self,False
101,101.0,0588IbnMamun.AkhbarMisr,1081,self,False
102,102.0,0588IbnMamun.AkhbarMisr,1082,self,False
103,103.0,0588IbnMamun.AkhbarMisr,1083,self,False
104,104.0,0588IbnMamun.AkhbarMisr,1085,self,False
105,105.0,0588IbnMamun.AkhbarMisr,1086,self,False
106,106.0,0588IbnMamun.AkhbarMisr,1094,self,False
107,107.0,0588IbnMamun.AkhbarMisr,1095,self,False
108,108.0,0588IbnMamun.AkhbarMisr,1101,self,False
109,109.0,0588IbnMamun.AkhbarMisr,1102,self,False
110,110.0,0588IbnMamun.AkhbarMisr,1103,self,False
111,111.0,0588IbnMamun.AkhbarMisr,1105,self,False
112,112.0,0588IbnMamun.AkhbarMisr,1106,self,False
113,113.0,0588IbnMamun.AkhbarMisr,1107,self,False
114,114.0,0588IbnMamun.AkhbarMisr,1108,self,False
115,115.0,0588IbnMamun.AkhbarMisr,1165,self,False
116,116.0,0588IbnMamun.AkhbarMisr,1166,self,False
117,117.0,0588IbnMamun.AkhbarMisr,1570,self,False
118,118.0,0588IbnMamun.AkhbarMisr,1571,self,False
119,119.0,0588IbnMamun.AkhbarMisr,1695,self,False
120,120.0,0588IbnMamun.AkhbarMisr,1714,self,False
121,121.0,0588IbnMamun.AkhbarMisr,1715,self,False
122,122.0,0588IbnMamun.AkhbarMisr,1756,self,False
123,123.0,0588IbnMamun.AkhbarMisr,2036,self,False
124,124.0,0588IbnMamun.AkhbarMisr,2037,self,False
125,125.0,0588IbnMamun.AkhbarMisr,2038,self,False
126,126.0,0629CabdLatifBaghdadi,1944,self,False
127,127.0,0487AbuCubaydBakri.MucjamMaIstacjama,420,self,False
128,128.0,0487AbuCubaydBakri.MucjamMaIstacjama,429,self,False
129,129.0,0487AbuCubaydBakri.MucjamMaIstacjama,430,self,False
130,130.0,0487AbuCubaydBakri.MucjamMaIstacjama,467,self,False
131,131.0,0487AbuCubaydBakri.MucjamMaIstacjama,525,self,False
132,132.0,0487AbuCubaydBakri.MucjamMaIstacjama,654,self,False
133,133.0,0440AbuRayhanBiruni,270,self,False
134,134.0,0346Mascudi,8,self,False
135,135.0,0346Mascudi,15,self,False
136,136.0,0346Mascudi.MurujDhahab,59,self,False
137,137.0,0346Mascudi.MurujDhahab,60,self,False
138,138.0,0346Mascudi.MurujDhahab,84,self,False
139,139.0,0346Mascudi.MurujDhahab,87,self,False
140,142.0,0346Mascudi.MurujDhahab,88,self,False
141,147.0,0346Mascudi,89,self,False
142,148.0,0346Mascudi.MurujDhahab,90,self,False
143,150.0,0346Mascudi.MurujDhahab,91,self,False
144,153.0,0346Mascudi.MurujDhahab,92,self,False
145,154.0,0346Mascudi,111,self,False
146,155.0,0346Mascudi.MurujDhahab,112,self,False
147,157.0,0346Mascudi,113,self,False
148,158.0,0346Mascudi.MurujDhahab,134,self,False
149,159.0,0346Mascudi.MurujDhahab,135,self,False
150,163.0,0346Mascudi.MurujDhahab,148,self,False
151,164.0,0346Mascudi.MurujDhahab,150,self,False
152,165.0,0346Mascudi.MurujDhahab,151,self,False
153,166.0,0346Mascudi.MurujDhahab,152,self,False
154,167.0,0346Mascudi.MurujDhahab,163,self,False
155,169.0,0346Mascudi.MurujDhahab,340,self,False
156,174.0,0346Mascudi.MurujDhahab,341,self,False
157,179.0,0346Mascudi.MurujDhahab,342,self,False
158,181.0,0346Mascudi.MurujDhahab,343,self,False
159,184.0,0346Mascudi.MurujDhahab,365,self,False
160,185.0,0346Mascudi,391,self,False
161,186.0,0346Mascudi.MurujDhahab,392,self,False
162,187.0,0346Mascudi,424,self,False
163,188.0,0346Mascudi.MurujDhahab,428,self,False
164,191.0,0346Mascudi.MurujDhahab,429,self,False
165,192.0,0346Mascudi.MurujDhahab,453,self,False
166,195.0,0346Mascudi.MurujDhahab,454,self,False
167,198.0,0346Mascudi.MurujDhahab,531,self,False
168,200.0,0346Mascudi.MurujDhahab,537,self,False
169,201.0,0346Mascudi.MurujDhahab,605,self,False
170,203.0,0346Mascudi.MurujDhahab,1108,self,False
171,205.0,0346Mascudi.MurujDhahab,2175,self,False
172,206.0,Anonymous,13,self,False
173,207.0,Anonymous,15,self,False
174,208.0,Anonymous,55,self,False
175,209.0,Anonymous,143,self,False
176,210.0,Anonymous,149,self,False
177,211.0,Anonymous,209,self,False
178,212.0,Anonymous,241,self,False
179,213.0,Anonymous,278,self,False
180,214.0,Anonymous,339,self,False
181,215.0,Anonymous,372,self,False
182,216.0,Anonymous,482,self,False
183,217.0,Anonymous,497,self,False
184,218.0,Anonymous,508,self,False
185,219.0,Anonymous,614,self,False
186,220.0,Anonymous,646,self,False
187,221.0,Anonymous,1107,self,False
188,222.0,Anonymous,1722,self,False
189,223.0,Anonymous,1859,self,False
190,224.0,Anonymous,2139,self,False
191,225.0,Anonymous,2140,self,False
192,226.0,0257IbnCabdHakam.FutuhMisr,47,self,False
193,227.0,0257IbnCabdHakam.FutuhMisr,48,self,False
194,228.0,0257IbnCabdHakam.FutuhMisr,61,self,False
195,229.0,0257IbnCabdHakam.FutuhMisr,62,self,False
196,230.0,0257IbnCabdHakam.FutuhMisr,63,self,False
197,231.0,0257IbnCabdHakam.FutuhMisr,64,self,False
198,232.0,0257IbnCabdHakam.FutuhMisr,65,self,False
199,233.0,0257IbnCabdHakam.FutuhMisr,83,self,False
200,234.0,0257IbnCabdHakam.FutuhMisr,84,self,False
201,235.0,0257IbnCabdHakam.FutuhMisr,85,self,False
202,236.0,0257IbnCabdHakam.FutuhMisr,86,self,False
203,237.0,0257IbnCabdHakam.FutuhMisr,110,self,False
204,238.0,0257IbnCabdHakam.FutuhMisr,129,self,False
205,239.0,0257IbnCabdHakam.FutuhMisr,130,self,False
206,240.0,0257IbnCabdHakam.FutuhMisr,131,self,False
207,241.0,0257IbnCabdHakam.FutuhMisr,132,self,False
208,242.0,0257IbnCabdHakam.FutuhMisr,158,self,False
209,243.0,0257IbnCabdHakam.FutuhMisr,160,self,False
210,244.0,0257IbnCabdHakam.FutuhMisr,167,self,False
211,245.0,0257IbnCabdHakam.FutuhMisr,168,self,False
212,246.0,0257IbnCabdHakam.FutuhMisr,169,self,False
213,247.0,0257IbnCabdHakam.FutuhMisr,172,self,False
214,248.0,0257IbnCabdHakam.FutuhMisr,173,self,False
215,249.0,0257IbnCabdHakam.FutuhMisr,174,self,False
216,250.0,0257IbnCabdHakam.FutuhMisr,175,self,False
217,251.0,0257IbnCabdHakam.FutuhMisr,176,self,False
218,252.0,0257IbnCabdHakam.FutuhMisr,177,self,False
219,253.0,0257IbnCabdHakam.FutuhMisr,178,self,False
220,254.0,0257IbnCabdHakam.FutuhMisr,179,self,False
221,255.0,0257IbnCabdHakam.FutuhMisr,180,self,False
222,256.0,0257IbnCabdHakam.FutuhMisr,307,self,False
223,257.0,0257IbnCabdHakam.FutuhMisr,321,self,False
224,258.0,0257IbnCabdHakam.FutuhMisr,323,self,False
225,259.0,0257IbnCabdHakam.FutuhMisr,326,self,False
226,260.0,0257IbnCabdHakam.FutuhMisr,327,self,False
227,261.0,0257IbnCabdHakam.FutuhMisr,336,self,False
228,262.0,0257IbnCabdHakam.FutuhMisr,337,self,False
229,263.0,0257IbnCabdHakam.FutuhMisr,338,self,False
230,264.0,0257IbnCabdHakam.FutuhMisr,339,self,False
231,265.0,0257IbnCabdHakam.FutuhMisr,340,self,False
232,266.0,0257IbnCabdHakam.FutuhMisr,361,self,False
233,267.0,0257IbnCabdHakam.FutuhMisr,362,self,False
234,268.0,0257IbnCabdHakam.FutuhMisr,363,self,False
235,269.0,0257IbnCabdHakam.FutuhMisr,364,self,False
236,270.0,0257IbnCabdHakam.FutuhMisr,373,self,False
237,271.0,0257IbnCabdHakam.FutuhMisr,374,self,False
238,272.0,0257IbnCabdHakam.FutuhMisr,375,self,False
239,273.0,0257IbnCabdHakam.FutuhMisr,376,self,False
240,274.0,0257IbnCabdHakam.FutuhMisr,377,self,False
241,275.0,0257IbnCabdHakam.FutuhMisr,378,self,False
242,276.0,0257IbnCabdHakam.FutuhMisr,379,self,False
243,277.0,0257IbnCabdHakam.FutuhMisr,380,self,False
244,278.0,0257IbnCabdHakam.FutuhMisr,381,self,False
245,279.0,0257IbnCabdHakam.FutuhMisr,382,self,False
246,280.0,0257IbnCabdHakam.FutuhMisr,383,self,False
247,281.0,0257IbnCabdHakam.FutuhMisr,384,self,False
248,282.0,0257IbnCabdHakam.FutuhMisr,385,self,False
249,283.0,0257IbnCabdHakam.FutuhMisr,386,self,False
250,284.0,0257IbnCabdHakam.FutuhMisr,387,self,False
251,285.0,0257IbnCabdHakam.FutuhMisr,388,self,False
252,286.0,0257IbnCabdHakam.FutuhMisr,433,self,False
253,287.0,0257IbnCabdHakam.FutuhMisr,468,self,False
254,288.0,0257IbnCabdHakam.FutuhMisr,470,self,False
255,289.0,0257IbnCabdHakam.FutuhMisr,471,self,False
256,290.0,0257IbnCabdHakam.FutuhMisr,475,self,False
257,291.0,0257IbnCabdHakam.FutuhMisr,476,self,False
258,292.0,0257IbnCabdHakam.FutuhMisr,477,self,False
259,293.0,0257IbnCabdHakam.FutuhMisr,478,self,False
260,294.0,0257IbnCabdHakam.FutuhMisr,557,self,False
261,295.0,0257IbnCabdHakam.FutuhMisr,558,self,False
262,296.0,0257IbnCabdHakam.FutuhMisr,559,self,False
263,297.0,0257IbnCabdHakam.FutuhMisr,560,self,False
264,298.0,0257IbnCabdHakam.FutuhMisr,561,self,False
265,299.0,0257IbnCabdHakam.FutuhMisr,562,self,False
266,300.0,0257IbnCabdHakam.FutuhMisr,563,self,False
267,301.0,0257IbnCabdHakam.FutuhMisr,569,self,False
268,302.0,0257IbnCabdHakam.FutuhMisr,654,self,False
269,303.0,0257IbnCabdHakam.FutuhMisr,656,self,False
270,304.0,0257IbnCabdHakam.FutuhMisr,657,self,False
271,305.0,0257IbnCabdHakam.FutuhMisr,658,self,False
272,306.0,0257IbnCabdHakam.FutuhMisr,659,self,False
273,307.0,0257IbnCabdHakam.FutuhMisr,660,self,False
274,308.0,0257IbnCabdHakam.FutuhMisr,661,self,False
275,309.0,0257IbnCabdHakam.FutuhMisr,662,self,False
276,310.0,0257IbnCabdHakam.FutuhMisr,663,self,False
277,311.0,0257IbnCabdHakam.FutuhMisr,664,self,False
278,312.0,0257IbnCabdHakam.FutuhMisr,665,self,False
279,313.0,0257IbnCabdHakam.FutuhMisr,666,self,False
280,314.0,0257IbnCabdHakam.FutuhMisr,667,self,False
281,315.0,0257IbnCabdHakam.FutuhMisr,668,self,False
282,316.0,0257IbnCabdHakam.FutuhMisr,669,self,False
283,317.0,0257IbnCabdHakam.FutuhMisr,670,self,False
284,318.0,0257IbnCabdHakam.FutuhMisr,671,self,False
285,319.0,0257IbnCabdHakam.FutuhMisr,672,self,False
286,320.0,0257IbnCabdHakam.FutuhMisr,673,self,False
287,321.0,0257IbnCabdHakam.FutuhMisr,674,self,False
288,322.0,0257IbnCabdHakam.FutuhMisr,675,self,False
289,323.0,0257IbnCabdHakam.FutuhMisr,676,self,False
290,324.0,0257IbnCabdHakam.FutuhMisr,1421,self,False
291,325.0,0257IbnCabdHakam.FutuhMisr,1422,self,False
292,326.0,0257IbnCabdHakam.FutuhMisr,1432,self,False
293,327.0,0257IbnCabdHakam.FutuhMisr,1433,self,False
294,328.0,0257IbnCabdHakam.FutuhMisr,1434,self,False
295,329.0,0257IbnCabdHakam.FutuhMisr,1435,self,False
296,330.0,0257IbnCabdHakam.FutuhMisr,1436,self,False
297,331.0,0257IbnCabdHakam.FutuhMisr,1515,self,False
298,332.0,0257IbnCabdHakam.FutuhMisr,1697,self,False
299,333.0,0257IbnCabdHakam.FutuhMisr,1938,self,False
300,334.0,0257IbnCabdHakam.FutuhMisr,2230,self,False
301,335.0,0458IbnSidaMursi.MuhkamWaMuhit,1227,self,False
302,336.0,0458IbnSidaMursi.MuhkamWaMuhit,1387,self,False
303,337.0,0665AbuShama.Rawdatayn,1760,self,False
304,338.0,0310Tabari.Tarikh,350,self,False
305,339.0,0350Balawi.SiratAhmadIbnTulun,391,self,False
306,340.0,0350Balawi.SiratAhmadIbnTulun,524,self,False
307,341.0,0350Balawi.SiratAhmadIbnTulun,525,self,False
308,342.0,0350Balawi.SiratAhmadIbnTulun,1393,self,False
309,343.0,0350Balawi.SiratAhmadIbnTulun,1717,self,False
310,344.0,0350Balawi.SiratAhmadIbnTulun,1718,self,False
311,345.0,0350Balawi.SiratAhmadIbnTulun,1719,self,False
312,346.0,0350Balawi.SiratAhmadIbnTulun,1720,self,False
313,347.0,0350Balawi.SiratAhmadIbnTulun,1721,self,False
314,348.0,0350Balawi.SiratAhmadIbnTulun,1722,self,False
315,349.0,0350Balawi.SiratAhmadIbnTulun,2025,self,False
316,350.0,0350Balawi.SiratAhmadIbnTulun,2129,self,False
317,351.0,0350Balawi.SiratAhmadIbnTulun,2130,self,False
318,352.0,0692IbnCabdZahir.RawdaBahiyya,285,self,False
319,353.0,0692IbnCabdZahir.RawdaBahiyya,820,self,False
320,354.0,0692IbnCabdZahir.RawdaBahiyya,884,self,False
321,355.0,0692IbnCabdZahir.RawdaBahiyya,914,self,False
322,356.0,0692IbnCabdZahir.RawdaBahiyya,919,self,False
323,357.0,0692IbnCabdZahir.RawdaBahiyya,921,self,False
324,358.0,0692IbnCabdZahir.RawdaBahiyya,962,self,False
325,359.0,0692IbnCabdZahir.RawdaBahiyya,963,self,False
326,360.0,0692IbnCabdZahir.RawdaBahiyya,976,self,False
327,361.0,0692IbnCabdZahir.RawdaBahiyya,985,self,False
328,362.0,0692IbnCabdZahir.RawdaBahiyya,987,self,False
329,363.0,0692IbnCabdZahir.RawdaBahiyya,999,self,False
330,364.0,0692IbnCabdZahir.RawdaBahiyya,1001,self,False
331,365.0,0692IbnCabdZahir.RawdaBahiyya,1002,self,False
332,366.0,0692IbnCabdZahir.RawdaBahiyya,1003,self,False
333,367.0,0692IbnCabdZahir.RawdaBahiyya,1014,self,False
334,368.0,0692IbnCabdZahir.RawdaBahiyya,1030,self,False
335,369.0,0692IbnCabdZahir.RawdaBahiyya,1035,self,False
336,370.0,0692IbnCabdZahir.RawdaBahiyya,1038,self,False
337,371.0,0692IbnCabdZahir.RawdaBahiyya,1039,self,False
338,372.0,0692IbnCabdZahir.RawdaBahiyya,1052,self,False
339,373.0,0692IbnCabdZahir.RawdaBahiyya,1053,self,False
340,374.0,0692IbnCabdZahir.RawdaBahiyya,1056,self,False
341,375.0,0692IbnCabdZahir.RawdaBahiyya,1077,self,False
342,376.0,0692IbnCabdZahir.RawdaBahiyya,1080,self,False
343,377.0,0692IbnCabdZahir.RawdaBahiyya,1092,self,False
344,378.0,0692IbnCabdZahir.RawdaBahiyya,1093,self,False
345,379.0,0692IbnCabdZahir.RawdaBahiyya,1094,self,False
346,380.0,0692IbnCabdZahir.RawdaBahiyya,1095,self,False
347,381.0,0692IbnCabdZahir.RawdaBahiyya,1112,self,False
348,382.0,0692IbnCabdZahir.RawdaBahiyya,1120,self,False
349,383.0,0692IbnCabdZahir.RawdaBahiyya,1121,self,False
350,384.0,0692IbnCabdZahir.RawdaBahiyya,1128,self,False
351,385.0,0692IbnCabdZahir.RawdaBahiyya,1129,self,False
352,386.0,0692IbnCabdZahir.RawdaBahiyya,1138,self,False
353,387.0,0692IbnCabdZahir.RawdaBahiyya,1141,self,False
354,388.0,0692IbnCabdZahir.RawdaBahiyya,1147,self,False
355,389.0,0692IbnCabdZahir.RawdaBahiyya,1148,self,False
356,390.0,0692IbnCabdZahir.RawdaBahiyya,1153,self,False
357,391.0,0692IbnCabdZahir.RawdaBahiyya,1155,self,False
358,392.0,0692IbnCabdZahir.RawdaBahiyya,1156,self,False
359,393.0,0692IbnCabdZahir.RawdaBahiyya,1167,self,False
360,394.0,0692IbnCabdZahir.RawdaBahiyya,1191,self,False
361,395.0,0692IbnCabdZahir.RawdaBahiyya,1254,self,False
362,396.0,0692IbnCabdZahir.RawdaBahiyya,1293,self,False
363,397.0,0692IbnCabdZahir.RawdaBahiyya,1301,self,False
364,398.0,0692IbnCabdZahir.RawdaBahiyya,1309,self,False
365,399.0,0692IbnCabdZahir.RawdaBahiyya,1320,self,False
366,400.0,0692IbnCabdZahir.RawdaBahiyya,1322,self,False
367,401.0,0692IbnCabdZahir.RawdaBahiyya,1323,self,False
368,402.0,0692IbnCabdZahir.RawdaBahiyya,1329,self,False
369,403.0,0692IbnCabdZahir.RawdaBahiyya,1344,self,False
370,404.0,0692IbnCabdZahir.RawdaBahiyya,1364,self,False
371,405.0,0692IbnCabdZahir.RawdaBahiyya,1392,self,False
372,406.0,0692IbnCabdZahir.RawdaBahiyya,1395,self,False
373,407.0,0692IbnCabdZahir.RawdaBahiyya,1396,self,False
374,408.0,0692IbnCabdZahir.RawdaBahiyya,1397,self,False
375,409.0,0692IbnCabdZahir.RawdaBahiyya,1406,self,False
376,410.0,0692IbnCabdZahir.RawdaBahiyya,1426,self,False
377,411.0,0692IbnCabdZahir.RawdaBahiyya,1439,self,False
378,412.0,0692IbnCabdZahir.RawdaBahiyya,1440,self,False
379,413.0,0692IbnCabdZahir.RawdaBahiyya,1443,self,False
380,414.0,0692IbnCabdZahir.RawdaBahiyya,1573,self,False
381,415.0,0692IbnCabdZahir.RawdaBahiyya,1574,self,False
382,416.0,0692IbnCabdZahir.RawdaBahiyya,1575,self,False
383,417.0,0692IbnCabdZahir.RawdaBahiyya,1576,self,False
384,418.0,0692IbnCabdZahir.RawdaBahiyya,1638,self,False
385,419.0,0692IbnCabdZahir.RawdaBahiyya,1717,self,False
386,420.0,0692IbnCabdZahir.RawdaBahiyya,1722,self,False
387,421.0,0692IbnCabdZahir.RawdaBahiyya,1723,self,False
388,422.0,0692IbnCabdZahir.RawdaBahiyya,1740,self,False
389,423.0,0692IbnCabdZahir.RawdaBahiyya,1746,self,False
390,424.0,0692IbnCabdZahir.RawdaBahiyya,1747,self,False
391,425.0,0692IbnCabdZahir.RawdaBahiyya,1774,self,False
392,426.0,0692IbnCabdZahir.RawdaBahiyya,1782,self,False
393,427.0,0692IbnCabdZahir.RawdaBahiyya,1796,self,False
394,428.0,0692IbnCabdZahir.RawdaBahiyya,1946,self,False
395,429.0,0692IbnCabdZahir.RawdaBahiyya,1947,self,False
396,430.0,0692IbnCabdZahir.RawdaBahiyya,1958,self,False
397,431.0,0692IbnCabdZahir.RawdaBahiyya,1959,self,False
398,432.0,0692IbnCabdZahir.RawdaBahiyya,2037,self,False
399,433.0,0692IbnCabdZahir.RawdaBahiyya,2038,self,False
400,434.0,0692IbnCabdZahir.RawdaBahiyya,2041,self,False
401,435.0,0350MuhammadKindi.WulatMisr,161,self,False
402,436.0,0350MuhammadKindi.WulatMisr,182,self,False
403,437.0,0350MuhammadKindi.WulatMisr,183,self,False
404,438.0,0350MuhammadKindi.WulatMisr,184,self,False
405,439.0,0350MuhammadKindi.WulatMisr,185,self,False
406,440.0,0350MuhammadKindi.WulatMisr,477,self,False
407,441.0,0350MuhammadKindi.WulatMisr,478,self,False
408,442.0,0350MuhammadKindi.WulatMisr,479,self,False
409,443.0,0350MuhammadKindi.WulatMisr,480,self,False
410,444.0,0350MuhammadKindi.WulatMisr,481,self,False
411,445.0,0350MuhammadKindi.WulatMisr,670,self,False
412,446.0,0350MuhammadKindi.WulatMisr,681,self,False
413,447.0,0350MuhammadKindi.WulatMisr,682,self,False
414,448.0,0350MuhammadKindi.WulatMisr,683,self,False
415,449.0,0350MuhammadKindi.WulatMisr,684,self,False
416,450.0,0350MuhammadKindi.WulatMisr,685,self,False
417,451.0,0350MuhammadKindi.WulatMisr,686,self,False
418,452.0,0350MuhammadKindi.WulatMisr,687,self,False
419,453.0,0350MuhammadKindi.WulatMisr,688,self,False
420,454.0,0350MuhammadKindi.WulatMisr,689,self,False
421,455.0,0350MuhammadKindi.WulatMisr,690,self,False
422,456.0,0350MuhammadKindi.WulatMisr,691,self,False
423,457.0,0350MuhammadKindi.WulatMisr,692,self,False
424,458.0,0350MuhammadKindi.WulatMisr,693,self,False
425,459.0,0350MuhammadKindi.WulatMisr,694,self,False
426,460.0,0350MuhammadKindi.WulatMisr,695,self,False
427,461.0,0350MuhammadKindi.WulatMisr,1423,self,False
428,462.0,0350MuhammadKindi.WulatMisr,1436,self,False
429,463.0,0350MuhammadKindi.WulatMisr,1477,self,False
430,464.0,0350MuhammadKindi.WulatMisr,1515,self,False
431,465.0,0350MuhammadKindi.WulatMisr,1521,self,False
432,466.0,0350MuhammadKindi.WulatMisr,1522,self,False
433,467.0,0350MuhammadKindi.WulatMisr,1531,self,False
434,468.0,0350MuhammadKindi.WulatMisr,1570,self,False
435,469.0,0350MuhammadKindi.WulatMisr,1672,self,False
436,470.0,0350MuhammadKindi.WulatMisr,1675,self,False
437,471.0,0350MuhammadKindi.WulatMisr,1938,self,False
438,472.0,0350MuhammadKindi.WulatMisr,2025,self,False
439,473.0,0350MuhammadKindi.WulatMisr,2040,self,False
440,474.0,0350MuhammadKindi.WulatMisr,2086,self,False
441,475.0,0350MuhammadKindi.WulatMisr,2107,self,False
442,476.0,0350MuhammadKindi.WulatMisr,2112,self,False
443,477.0,0350MuhammadKindi.WulatMisr,2124,self,False
444,478.0,0487Bakri,282,self,False
445,479.0,0346Mascudi.MurujDhahab,119,self,False
446,480.0,0346Mascudi.MurujDhahab,263,self,False
447,481.0,0346Mascudi.MurujDhahab,264,self,False
448,482.0,0346Mascudi.MurujDhahab,404,self,False
449,483.0,0346Mascudi.MurujDhahab,405,self,False
450,484.0,0346Mascudi.MurujDhahab,452,self,False
451,487.0,0346Mascudi.MurujDhahab,462,self,False
452,489.0,0346Mascudi.MurujDhahab,1391,self,False
